Co_Ref,total_interactions,cc_call_ratio,low_engagement,total_emails,tenure_bucket,Band,Anchor_Group,Payment_Method,Payment_Timeframe,Renewal_Year,Sustainability_Score,Total_Renewal_Score_New,Auto_Renewal_Score,Anchoring_Score,Tenure_Scores,churn,negative_calls,complaint_calls,cancel_intent_calls,switching_intent_calls,cc_complaint_calls,cc_financial_stress_calls,cc_pricing_issue_calls,cc_platform_issue_calls,cc_support_dissatisfaction_calls,email_complaints,email_negative_exp,email_financial_issue,email_price_issue,low_payment_intent_count,email_interactions
gi6019,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,20.0,2023,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
jr7340,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,-14.0,2023,9.5,45.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
jx0912,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,7.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,7.0
bh8623,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,-3.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
zs1873,2.0,0.0,0,2.0,TB_5-10,band b,4 to 9,card,1.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
hd7720,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,-57.0,2023,8.0,43.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
xe8766,2.0,0.0,0,2.0,TB_5-10,band b,4 to 9,card,-13.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0
gz8710,2.0,0.0,0,2.0,TB_3-5,band b,4 to 9,card,0.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
cp1305,2.0,0.0,0,2.0,TB_5-10,band b,4 to 9,card,6.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0
zj3620,2.0,0.0,0,2.0,TB_3-5,band b,4 to 9,card,-1.0,2023,8.0,42.0,8,9.5,9.5,0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
cz6378,1.0,0.0,0,1.0,TB_10+,band b,4 to 9,card,-1.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
fg8248,4.0,0.0,0,4.0,TB_5-10,band b,4 to 9,card,-2.0,2023,9.0,44.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,8.0
hr4667,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,-17.0,2023,9.5,45.0,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
mb3635,0.0,0.0,1,0.0,TB_10+,band b,4 to 9,card,0.0,2023,8.0,35.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
me6378,2.0,0.0,0,2.0,TB_10+,band b,4 to 9,card,-1.0,2023,8.0,42.5,9,9.0,9.5,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0
gd6626,2.0,0.0,0,2.0,TB_10+,band b,4 to 9,card,1.0,2023,9.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
tl5997,1.0,0.0,0,1.0,TB_3-5,band b,4 to 9,card,4.0,2023,9.5,45.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
ag5175,2.0,0.0,0,2.0,TB_3-5,band b,4 to 9,card,0.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
ow5931,2.0,0.0,0,2.0,TB_10+,band b,10+,card,-1.0,2023,8.0,45.0,9,9.5,9.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
gs6585,2.0,0.0,0,2.0,TB_3-5,band b,4 to 9,card,50.0,2023,9.5,43.5,8,9.5,9.5,0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
ak6328,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,44.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0
cl1066,1.0,0.0,0,1.0,TB_10+,band b,10+,card,-37.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
jg1817,2.0,0.0,0,2.0,TB_10+,band b,4 to 9,card,2.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
ue5074,2.0,0.0,0,2.0,TB_5-10,band b,4 to 9,card,-80.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
do1929,4.0,0.0,0,4.0,TB_5-10,band b,4 to 9,card,-77.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0
gx1287,3.0,0.0,0,3.0,TB_10+,band b,4 to 9,card,23.0,2023,9.5,45.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
ps8015,2.0,0.0,0,2.0,TB_5-10,band b,4 to 9,card,48.0,2023,8.0,42.0,8,9.5,9.5,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0
qt4677,2.0,0.0,0,2.0,TB_5-10,band b,10+,card,-65.0,2023,8.0,43.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
ks8997,4.0,0.0,0,4.0,TB_10+,band b,4 to 9,card,-21.0,2023,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0
hx0248,2.0,0.0,0,2.0,TB_10+,band b,4 to 9,card,-4.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
ix8990,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,-21.0,2023,8.0,43.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
un7330,1.0,0.0,0,1.0,TB_5-10,band b,4 to 9,card,0.0,2023,8.0,35.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cp3027,1.0,0.0,0,1.0,TB_Unknown,band b,4 to 9,card,-1.0,2023,8.0,41.5,8,9.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
cp3014,2.0,0.0,0,2.0,TB_Unknown,band b,4 to 9,card,-64.0,2023,9.5,44.5,8,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
yn1895,1.0,0.0,0,1.0,TB_3-5,band b,3,bacs,59.0,2023,8.0,43.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
hp7129,2.0,0.0,0,2.0,TB_1-3,band b,2,world pay,0.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
pw8353,2.0,0.0,0,2.0,TB_10+,band b,2,bacs,2.0,2023,9.0,42.5,8,9.0,9.5,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0
xq1941,1.0,0.0,0,1.0,TB_1-3,band b,2,bacs,2.0,2023,8.0,41.0,8,9.0,9.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
fg3946,2.0,0.0,0,2.0,TB_5-10,band b,2,bacs,-40.0,2023,9.0,44.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
nq8899,1.0,0.0,0,1.0,TB_3-5,band b,2,card,-5.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
wu3914,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-13.0,2023,8.0,41.5,8,9.0,9.5,0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
xe7383,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-13.0,2023,9.0,45.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
cs6870,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-25.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
da6027,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-12.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
kc1895,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-25.0,2023,8.0,44.5,9,9.0,9.5,0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0
dn0935,2.0,0.0,0,2.0,TB_10+,band b,2,card,-6.0,2023,8.0,42.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
hd8092,2.0,0.0,0,2.0,TB_10+,band b,2,card,-25.0,2023,8.0,44.5,9,9.0,9.5,0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0
ck0311,2.0,0.0,0,2.0,TB_10+,band b,2,card,-7.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0
kc0980,1.0,0.0,0,1.0,TB_10+,band b,2,card,-1.0,2023,9.5,45.0,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
qh9143,2.0,0.0,0,2.0,TB_10+,band b,2,card,-12.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
hx6701,2.0,0.0,0,2.0,TB_10+,band b,2,card,-8.0,2023,9.0,45.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
pg0336,0.0,0.0,1,0.0,TB_10+,band b,2,card,-7.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dg1023,1.0,0.0,0,1.0,TB_10+,band b,2,card,0.0,2023,8.0,42.5,9,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
kt6167,2.0,0.0,0,2.0,TB_10+,band b,2,card,-5.0,2023,9.0,45.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
fu2699,2.0,0.0,0,2.0,TB_10+,band b,2,card,-44.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
ha0923,0.0,0.0,1,0.0,TB_10+,band b,2,card,-10.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ls6400,2.0,0.0,0,2.0,TB_10+,band b,2,card,-13.0,2023,9.0,45.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
oc6127,2.0,0.0,0,2.0,TB_10+,band b,2,card,0.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0
on1526,1.0,0.0,0,1.0,TB_10+,band b,2,card,-17.0,2023,9.5,45.0,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
ot9517,2.0,0.0,0,2.0,TB_10+,band b,2,card,-8.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
dx7051,1.0,0.0,0,1.0,TB_10+,band b,2,card,1.0,2023,9.5,45.0,8,9.0,9.5,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
ug6126,1.0,0.0,0,1.0,TB_10+,band b,2,card,-31.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0
hz7744,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-9.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
pc5425,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-73.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
sq6902,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-1.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
kn7176,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-28.0,2023,9.0,44.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0
kp9452,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-24.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
bu8157,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-31.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
gj8642,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-12.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
tv0262,0.0,0.0,1,0.0,TB_5-10,band b,2,card,19.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hm4130,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-71.0,2023,9.5,45.0,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ey7196,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-13.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ki0119,2.0,0.0,0,2.0,TB_5-10,band b,2,card,14.0,2023,9.5,46.0,9,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0
ks0738,2.0,0.0,0,2.0,TB_5-10,band b,2,card,0.0,2023,9.5,45.0,8,9.0,9.5,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0
as7997,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-2.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0
kv6827,0.0,0.0,1,0.0,TB_5-10,band b,2,card,-13.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se4649,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-39.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
on2815,0.0,0.0,1,0.0,TB_5-10,band b,2,card,-67.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wk9506,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-2.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0
ij7024,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-22.0,2023,9.5,45.0,8,9.0,9.5,0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,8.0
rc3107,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-6.0,2023,8.0,34.5,8,9.0,9.5,0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0
cx6047,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-2.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
eh3512,2.0,0.0,0,2.0,TB_5-10,band b,2,card,0.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
mr1094,1.0,0.0,0,1.0,TB_5-10,band b,2,card,17.0,2023,8.0,41.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
qy8588,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-2.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
fe2914,0.0,0.0,1,0.0,TB_5-10,band b,2,card,-1.0,2023,8.0,34.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
te3486,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-3.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
sx9699,1.0,0.0,0,1.0,TB_5-10,band b,2,card,-25.0,2023,8.0,43.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
yf2533,2.0,0.0,0,2.0,TB_5-10,band b,2,card,-9.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
bo7464,0.0,0.0,1,0.0,TB_3-5,band b,2,card,-1.0,2023,8.0,35.0,9,9.0,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en8601,0.0,0.0,1,0.0,TB_3-5,band b,2,card,1.0,2023,8.0,34.0,8,9.0,9.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qc0101,2.0,0.0,0,2.0,TB_Unknown,band b,2,card,-26.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
zf2530,2.0,0.0,0,2.0,TB_3-5,band b,2,card,-1.0,2023,8.0,34.0,8,9.0,9.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0
na9241,1.0,0.0,0,1.0,TB_Unknown,band b,2,card,-1.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
mt1364,1.0,0.0,0,1.0,TB_1-3,band b,2,card,0.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
cp1195,1.0,0.0,0,1.0,TB_Unknown,band b,2,card,-31.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
tw7645,0.0,0.0,1,0.0,TB_1-3,band b,2,card,-8.0,2023,8.0,33.5,8,9.0,8.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cu7848,1.0,0.0,0,1.0,TB_1-3,band b,2,card,-9.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
ec6861,0.0,0.0,1,0.0,TB_0-1,band b,2,card,-2.0,2023,8.0,33.0,8,9.0,8.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gd9758,2.0,0.0,0,2.0,TB_0-1,band b,2,card,0.0,2023,9.5,44.0,8,9.0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
rs4699,2.0,0.0,0,2.0,TB_0-1,band b,2,card,-53.0,2023,9.0,43.5,8,9.0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
jq6259,1.0,0.0,0,1.0,TB_0-1,band b,2,card,17.0,2023,8.0,43.5,9,9.0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
le8435,2.0,0.0,0,2.0,TB_0-1,band b,2,card,-66.0,2023,9.5,45.0,9,9.0,8.5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
yj7525,1.0,0.0,0,1.0,TB_1-3,band b,2,card,1.0,2023,9.5,44.5,8,9.0,9.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
ll8031,1.0,0.0,0,1.0,TB_1-3,band b,2,card,-22.0,2023,8.0,44.0,9,9.0,9.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
az3770,1.0,0.0,0,1.0,TB_1-3,band b,2,card,-7.0,2023,8.0,41.0,8,9.0,9.0,0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0
my1067,2.0,0.0,0,2.0,TB_0-1,band b,2,card,-79.0,2023,9.5,45.0,9,9.0,8.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
zz9369,1.0,0.0,0,1.0,TB_1-3,band b,2,card,-26.0,2023,9.5,45.5,9,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
lf7340,3.0,0.0,0,3.0,TB_10+,band b,2,card,-11.0,2023,9.5,45.0,8,9.0,9.5,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0
mp7035,2.0,0.0,0,2.0,TB_10+,band b,2,card,13.0,2023,8.0,43.5,8,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
us6235,4.0,0.0,0,4.0,TB_5-10,band b,2,card,-13.0,2023,8.0,44.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
vg8530,3.0,0.0,0,3.0,TB_5-10,band b,2,card,-1.0,2023,8.0,43.5,9,9.0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0
